MonitoringSite,obsYear,species_full,species_code,28-may,29-may,30-may,31-may,01-jun,02-jun,03-jun,04-jun,05-jun,06-jun,07-jun,08-jun,09-jun,10-jun,11-jun,12-jun,13-jun,14-jun,15-jun,16-jun,17-jun,18-jun,19-jun,20-jun,21-jun,22-jun,23-jun,24-jun,25-jun,26-jun,27-jun,28-jun,29-jun,30-jun,01-jul,02-jul,03-jul,04-jul,05-jul,06-jul,07-jul,08-jul,09-jul,10-jul,11-jul,12-jul,13-jul,14-jul,15-jul,16-jul,17-jul,18-jul,19-jul,20-jul,21-jul,22-jul,23-jul,24-jul,25-jul,26-jul,27-jul,28-jul,29-jul,30-jul,31-jul,01-aug,02-aug,03-aug
East Bay Mainland,2016,Tundra Swan,TUSW,,,,,,,,,,,,,,,,0,0,0,0,2,7,0,,7,7,7,3,7,6,7,2,1,0,2,7,0,,7,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2016,Walrus,walrus,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2016,Whimbrel,WHIM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2016,Willow Ptarmigan,WIPT,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2016,Wilson's Snipe,WISN,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2016,Wilson's Warbler,WIWA,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2016,White-rumped Sandpiper,WRSA,,,,,,,,,,,,,,,,1,9,30,30,30,39,2,,32,30,38,50,30,13,15,26,15,0,13,30,21,,14,5,28,25,25,18,24,24,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2017,American Golden-Plover,AMGP,,,,,,,,0,0,,0,1,2,0,0,0,0,1,,1,5,4,2,0,0,0,0,0,2,3,0,2,0,2,0,1,1,0,0,1,0,,,0,1,1,1,2,1,1,,1,0,0,1,0,,,,,,,,,,,,
East Bay Mainland,2017,American Pipit,AMPI,,,,,,,,0,0,,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Arctic Fox,arctic fox,,,,,,,,0,0,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,0,1,0,0,1,1,,1,2,1,2,1,,,,,,,,,,,,
East Bay Mainland,2017,Arctic Tern,ARTE,,,,,,,,0,0,,0,0,2,0,0,1,13,10,15,38,17,1,12,21,21,3,0,9,14,15,4,12,21,19,10,10,6,0,12,20,10,,,10,15,17,20,21,18,12,,18,5,10,10,12,,,,,,,,,,,,
East Bay Mainland,2017,Bank Swallow,BANS,,,,,,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Black-bellied Plover,BBPL,,,,,,,,1,2,,1,0,4,2,1,2,7,14,1,4,7,6,7,8,4,4,1,8,5,5,3,4,4,7,4,3,5,4,4,8,0,,,2,4,7,6,3,5,6,,5,1,1,0,1,,,,,,,,,,,,
East Bay Mainland,2017,Beluga,beluga,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,4,,,,,,,,,,,,
East Bay Mainland,2017,Brant,BRAN,,,,,,,,0,0,,0,0,26,11,6,41,36,3,16,74,29,4,54,26,86,39,0,32,33,15,12,42,70,46,35,49,20,2,21,14,4,,,0,10,9,20,3,6,2,,10,4,0,0,4,,,,,,,,,,,,
East Bay Mainland,2017,Cackling Goose,CACG,,,,,,,,0,6,,2,9,35,45,44,18,50,44,57,106,74,46,34,41,54,25,2,57,78,27,4,16,62,41,5,53,32,12,26,23,15,,,8,12,8,4,17,5,6,,7,5,0,0,12,,,,,,,,,,,,
East Bay Mainland,2017,Canada Goose,CANG,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,5,6,0,0,0,0,0,0,0,5,0,,,0,0,1,0,0,2,2,,2,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Caribou,caribou,,,,,,,,0,5,,0,0,0,1,10,2,3,4,3,7,7,10,0,4,5,10,3,8,11,7,1,8,9,16,0,12,15,0,0,9,2,,,3,5,4,2,2,3,5,,7,8,2,2,6,,,,,,,,,,,,
East Bay Mainland,2017,Common Eider,COEI,,,,,,,,0,0,,0,0,17,,,,16,,5,21,4,0,3,16,10,0,0,2,6,3,0,0,6,1,0,0,0,0,2,0,3,,,0,0,0,1,0,7,4,,37,0,6,2,0,,,,,,,,,,,,
East Bay Mainland,2017,Common Raven,CORA,,,,,,,,1,2,,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Common Redpoll,CORE,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Dunlin,DUNL,,,,,,,,0,0,,0,0,1,1,1,2,3,22,3,6,7,5,6,3,4,3,1,3,5,4,1,3,2,4,3,3,3,3,1,1,1,,,1,0,3,2,3,0,2,,1,1,0,1,0,,,,,,,,,,,,
East Bay Mainland,2017,Greenland Collared Lemming,GC lemming,,,,,,,,0,0,,0,0,0,2,0,5,7,4,5,3,4,3,1,1,2,3,2,3,1,2,3,1,3,2,0,0,2,0,2,1,1,,,0,2,3,1,1,2,2,,2,2,0,2,3,,,,,,,,,,,,
East Bay Mainland,2017,Glaucous Gull,GLGU,,,,,,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Goose sp,GOOS,,,,,,,,0,0,,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Greater White-fronted Goose,GWFG,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Herring Gull,HERG,,,,,,,,3,13,-1,5,3,13,15,14,26,32,47,35,55,45,36,25,18,39,24,3,21,47,35,9,17,23,39,11,57,30,21,28,22,13,,,20,49,22,15,9,6,26,,22,6,22,7,25,,,,,,,,,,,,
East Bay Mainland,2017,Horned Lark,HOLA,,,,,,,,0,1,,0,0,0,0,0,0,2,2,,1,0,4,0,0,0,1,0,2,0,1,2,2,0,2,0,3,2,2,0,3,0,,,0,2,5,4,0,3,1,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,King Eider,KIEI,,,,,,,,0,6,,0,0,45,24,58,21,48,73,46,60,96,45,39,28,32,44,2,38,53,42,13,24,19,64,12,20,17,5,5,121,1,,,7,124,13,40,7,111,41,,44,6,12,7,31,,,,,,,,,,,,
East Bay Mainland,2017,Lapland Longspur,LALO,,,,,,,,4,2,-1,0,2,5,8,5,11,14,42,19,8,36,30,10,18,6,10,2,17,15,18,6,8,6,18,8,18,23,7,5,9,5,,,2,8,7,7,3,4,16,,11,8,2,3,10,,,,,,,,,,,,
East Bay Mainland,2017,Long-tailed Duck,LTDU,,,,,,,,2,4,,0,0,2,1,0,4,7,3,3,4,9,2,3,4,0,4,2,4,7,3,0,1,2,1,1,2,0,4,0,3,4,,,4,2,2,0,0,0,1,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Long-tailed Jaeger,LTJA,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Northern Pintail,NOPI,,,,,,,,0,0,,0,0,,,,,1,3,21,15,11,3,20,4,6,9,0,5,4,5,0,1,18,10,7,0,1,0,0,2,1,,,0,16,0,0,0,1,0,,0,0,0,0,1,,,,,,,,,,,,
East Bay Mainland,2017,Parasitic Jaeger,PAJA,,,,,,,,0,0,,0,1,4,2,3,3,2,9,2,3,9,5,4,4,6,6,1,7,5,3,1,5,2,6,3,2,5,4,4,5,4,,,2,2,3,5,3,4,7,,9,3,2,3,3,,,,,,,,,,,,
East Bay Mainland,2017,Pacific Loon,PALO,,,,,,,,0,1,,0,1,2,5,2,2,6,5,5,5,10,6,6,6,2,5,0,5,5,4,0,3,4,2,0,0,2,7,1,0,0,,,0,1,5,1,0,5,0,,3,10,3,0,5,,,,,,,,,,,,
East Bay Mainland,2017,Peregrine Falcon,PEFA,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Pomarine Jaeger,POJA,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Polar Bear,polar bear,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Purple Sandpiper,PUSA,,,,,,,,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,0,0,0,0,0,2,1,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Redpoll sp,Redpoll sp,,,,,,,,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Red Knot,REKN,,,,,,,,0,0,,0,2,2,2,4,0,2,0,0,2,1,0,2,3,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Red Phalarope,REPH,,,,,,,,0,1,,3,6,6,8,11,20,41,78,46,72,67,52,44,37,31,37,4,50,70,53,14,33,40,81,26,41,59,22,35,35,13,,,4,52,19,14,8,5,11,,10,4,4,2,10,,,,,,,,,,,,
East Bay Mainland,2017,Ringed Seal,ringed seal,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Rough-legged Hawk,RLHA,,,,,,,,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Red-necked Phalarope,RNPH,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,2,2,0,3,1,2,1,0,,,0,1,0,1,0,0,0,,0,0,1,0,1,,,,,,,,,,,,
East Bay Mainland,2017,Ross' Goose,ROGO,,,,,,,,0,0,,0,0,0,11,0,0,0,5,,4,0,0,3,0,0,3,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,,,0,6,0,0,0,0,10,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Red-throated Loon,RTLO,,,,,,,,0,0,,0,3,8,10,12,17,26,13,5,23,23,29,13,15,12,13,3,10,17,12,5,10,15,21,9,12,12,7,11,12,5,,,5,21,11,14,10,12,18,,20,2,5,5,21,,,,,,,,,,,,
East Bay Mainland,2017,Ruddy Turnstone,RUTU,,,,,,,,0,0,,0,0,1,1,0,0,1,0,1,9,1,4,4,7,8,1,0,2,6,3,2,8,3,4,1,3,2,0,7,0,0,,,4,4,3,4,3,4,4,,3,0,2,0,2,,,,,,,,,,,,
East Bay Mainland,2017,Sandhill Crane,SACR,,,,,,,,0,0,,0,0,1,0,1,0,2,0,1,2,4,4,4,5,2,3,2,5,3,1,2,2,2,0,1,0,3,0,0,2,0,,,0,0,0,0,0,0,0,,2,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Sabine's Gull,SAGU,,,,,,,,0,0,,0,0,0,6,0,2,9,1,8,28,9,0,12,10,21,7,0,11,10,10,3,12,14,17,10,8,8,0,11,20,4,,,1,20,12,20,12,7,6,,9,6,10,0,6,,,,,,,,,,,,
East Bay Mainland,2017,Sanderling,SAND,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Semipalmated Plover,SEPL,,,,,,,,0,0,,0,0,2,0,0,0,1,3,1,7,1,0,2,8,3,3,0,4,4,6,2,2,5,5,3,5,3,0,6,1,2,,,2,3,4,6,3,3,3,,3,0,1,1,2,,,,,,,,,,,,
East Bay Mainland,2017,Semipalmated Sandpiper,SESA,,,,,,,,0,0,,0,0,0,0,0,1,1,1,5,11,3,1,3,7,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,3,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Snow Bunting,SNBU,,,,,,,,0,2,,0,0,6,9,5,4,,8,11,12,6,2,3,4,4,5,2,6,8,8,2,3,6,9,3,6,7,1,8,8,3,,,2,4,4,3,2,2,4,,6,3,2,3,6,,,,,,,,,,,,
East Bay Mainland,2017,Snow Goose,SNGO,,,,,,,,45,35,-1,10,8,190,210,147,56,102,136,125,20,134,88,87,83,80,40,2,75,144,51,88,85,66,36,36,58,54,78,50,24,98,,,100,175,164,371,220,145,675,,650,200,200,400,461,,,,,,,,,,,,
East Bay Mainland,2017,Tundra Swan,TUSW,,,,,,,,0,0,,0,0,2,2,2,2,2,2,,4,0,1,2,0,0,1,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,,,0,0,0,0,3,0,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,Eider sp,UNEI,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,199,0,,0,0,0,0,0,,,,,,,,,,,,
East Bay Mainland,2017,White-rumped Sandpiper,WRSA,,,,,,,,1,0,,5,8,25,24,15,15,57,81,38,34,83,84,40,45,36,41,6,38,51,58,22,28,42,51,34,41,50,27,33,41,38,,,30,62,65,88,53,64,101,,63,7,24,2,33,,,,,,,,,,,,
East Bay Mainland,2018,American Golden-Plover,AMGP,,,,,,0,0,0,0,0,0,1,18,16,7,4,4,3,4,2,2,2,1,2,0,3,6,6,,3,4,8,2,4,2,2,3,1,0,1,,4,2,2,4,3,0,0,1,1,1,1,3,6,0,4,,0,,,,,,,,,,
East Bay Mainland,2018,American Pipit,AMPI,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Arctic Fox,arctic fox,,,,,,0,0,1,1,0,1,1,1,4,2,2,1,0,0,0,2,2,2,2,2,2,2,0,,2,0,0,1,0,2,3,1,1,0,0,,1,1,0,1,1,0,2,1,2,1,1,2,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Arctic Tern,ARTE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,0,44,2,31,6,40,43,21,,17,47,10,25,14,12,16,0,38,13,6,,0,30,0,28,0,4,1,19,1,0,0,1,1,0,0,,2,,,,,,,,,,
East Bay Mainland,2018,Baird's Sandpiper,BASA,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Black-bellied Plover,BBPL,,,,,,0,0,0,0,0,0,0,3,7,5,4,5,5,5,4,3,2,1,5,1,2,6,10,,2,6,3,2,3,4,2,6,4,3,4,,2,2,2,2,9,1,2,3,4,4,2,2,0,4,0,,0,,,,,,,,,,
East Bay Mainland,2018,Bearded Seal,bearded seal,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Beluga,beluga,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,0,,,,,,,,,,
East Bay Mainland,2018,Brant,BRAN,,,,,,0,0,0,4,0,0,0,0,0,0,10,12,7,11,10,0,14,32,29,0,0,0,26,,3,54,8,180,70,70,10,0,106,45,21,,0,43,0,1,2,0,0,0,0,0,0,0,2,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Cackling Goose,CACG,,,,,,40,35,100,150,95,225,200,180,45,95,50,60,45,35,17,9,35,23,40,40,29,55,103,,49,66,91,60,30,31,41,36,48,35,24,,23,19,8,8,10,4,3,6,4,0,0,0,0,4,0,,0,,,,,,,,,,
East Bay Mainland,2018,Canada Goose,CANG,,,,,,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1,6,10,,3,25,16,22,2,4,9,0,2,0,2,,3,3,4,16,2,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Caribou,caribou,,,,,,2,4,4,0,6,3,13,2,3,9,4,8,7,8,3,2,11,8,7,4,6,7,7,,1,5,7,2,1,2,2,2,2,2,6,,4,20,2,9,6,6,10,20,16,10,22,15,12,12,12,,11,,,,,,,,,,
East Bay Mainland,2018,Common Eider,COEI,,,,,,0,0,0,0,0,0,0,0,0,2,5,0,25,5,5,0,0,29,26,2,3,2,30,,1,10,4,25,2,49,5,0,103,15,2,,1,93,4,5,8,0,6,8,3,2,40,23,3,9,54,,0,,,,,,,,,,
East Bay Mainland,2018,Common Raven,CORA,,,,,,0,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,,0,0,1,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,,0,,,,,,,,,,
East Bay Mainland,2018,Waterfowl sp,DUCK,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Dunlin,DUNL,,,,,,0,0,0,3,0,0,0,4,37,30,40,20,3,5,9,4,3,5,4,1,0,6,4,,0,5,7,4,4,4,4,5,4,10,3,,3,5,1,1,2,2,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Greenland Collared Lemming,GC lemming,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,8,3,4,2,,1,0,0,1,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Glaucous Gull,GLGU,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Greater White-fronted Goose,GWFG,,,,,,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Herring Gull,HERG,,,,,,10,12,15,10,10,6,15,14,12,12,11,14,11,10,18,7,18,14,26,8,18,28,49,,32,61,32,48,25,26,30,24,43,28,25,,15,30,34,48,29,21,21,24,14,19,25,22,19,13,18,,15,,,,,,,,,,
East Bay Mainland,2018,Horned Lark,HOLA,,,,,,0,0,0,0,0,0,4,0,1,1,0,0,2,3,0,1,0,0,0,0,1,4,0,,0,1,0,3,0,2,0,2,0,1,3,,0,2,1,1,3,2,1,0,1,0,2,1,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,King Eider,KIEI,,,,,,0,0,0,35,0,30,0,30,0,0,10,2,25,30,26,10,24,28,96,21,16,49,45,,18,64,45,44,47,50,34,22,45,34,25,,32,96,29,36,45,28,36,19,11,6,33,87,8,12,9,,15,,,,,,,,,,
East Bay Mainland,2018,Lapland Longspur,LALO,,,,,,6,4,4,0,21,16,45,45,45,15,15,20,17,16,18,12,12,11,14,6,10,31,39,,21,28,52,23,29,14,19,19,11,26,21,,21,18,21,10,11,7,1,2,14,3,14,9,13,4,3,,5,,,,,,,,,,
East Bay Mainland,2018,Least Sandpiper,LESA,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Long-tailed Duck,LTDU,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,1,0,0,2,0,0,0,6,1,0,,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Long-tailed Jaeger,LTJA,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Northern Pintail,NOPI,,,,,,0,0,0,0,0,0,0,0,2,2,6,2,0,1,0,0,2,3,14,0,4,1,12,,6,9,0,7,13,7,30,12,17,13,7,,0,31,0,16,6,0,0,4,0,0,0,1,0,0,1,,0,,,,,,,,,,
East Bay Mainland,2018,Pacific Golden-Plover,PAGP,,,,,,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Parasitic Jaeger,PAJA,,,,,,0,0,0,0,0,0,0,1,0,2,2,2,2,4,3,2,1,5,4,1,3,12,9,,9,7,12,7,10,6,9,8,7,8,7,,5,13,14,16,11,16,16,9,7,10,17,25,14,20,13,,11,,,,,,,,,,
East Bay Mainland,2018,Pacific Loon,PALO,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,4,4,8,2,2,3,7,,4,12,9,9,2,5,7,1,2,3,4,,1,0,0,3,2,3,2,3,1,1,0,2,2,0,3,,2,,,,,,,,,,
East Bay Mainland,2018,Peregrine Falcon,PEFA,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,0,1,0,0,0,1,0,0,1,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Pectoral Sandpiper,PESA,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Polar Bear,polar bear,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,,0,,,,,,,,,,
East Bay Mainland,2018,Purple Sandpiper,PUSA,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,,0,4,0,0,0,0,0,0,0,0,0,4,5,5,0,,0,,,,,,,,,,
East Bay Mainland,2018,Red Knot,REKN,,,,,,0,0,0,0,0,0,0,3,5,8,12,11,5,0,4,0,0,0,0,0,0,0,2,,0,2,0,2,0,0,2,0,5,7,0,,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Red Phalarope,REPH,,,,,,0,0,0,0,0,0,0,0,0,5,2,18,8,7,7,6,0,1,4,5,0,10,6,,10,8,6,10,19,17,22,10,33,17,6,,3,14,7,6,5,1,20,8,0,1,1,0,1,1,1,,0,,,,,,,,,,
East Bay Mainland,2018,Ringed Seal,ringed seal,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,0,2,0,2,2,0,0,0,3,2,0,,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Rough-legged Hawk,RLHA,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Red-necked Phalarope,RNPH,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Ross' Goose,ROGO,,,,,,0,0,0,0,0,2,300,80,12,40,55,110,75,89,25,31,40,44,60,25,23,62,79,,32,185,162,126,149,35,65,12,23,24,5,,8,8,0,0,2,12,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
